Designator,Mid X,Mid Y,Rotation,Layer
H1,131.0,-53.0,0.0,top
H2,119.0,-53.0,0.0,top
H3,119.0,-69.0,0.0,top
H4,131.0,-69.0,0.0,top
J2,125.0,-62.0,0.0,top
